2025-10-22 14:01:43.916 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2025-10-22 17:01:27.825 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@82de64a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@659499f1, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@51e69659, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@47e2e487, org.springframework.test.context.support.DirtiesContextTestExecutionListener@201a4587, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61001b64, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4310d43, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54a7079e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@26e356f0, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@47d9a273, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4b8ee4de, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27f981c6]
2025-10-22 17:01:28.452 [main] INFO  com.m2m.management.ManagementApplicationTests - Starting ManagementApplicationTests on gangqiangsun-VirtualBox with PID 21554 (started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 17:01:28.460 [main] INFO  com.m2m.management.ManagementApplicationTests - No active profile set, falling back to default profiles: default
2025-10-22 17:01:30.005 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 17:01:30.226 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 212ms. Found 18 repository interfaces.
2025-10-22 17:01:31.291 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$96c518e4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:01:31.372 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$16456616] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:01:32.653 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 17:01:32.767 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 17:01:32.768 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 17:01:32.959 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 17:01:33.124 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 17:01:33.167 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 17:01:33.174 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@71e7adbb
2025-10-22 17:01:35.161 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:01:36.677 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 17:01:38.526 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 17:01:38.613 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 17:01:38.938 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 17:01:39.469 [main] INFO  com.m2m.management.ManagementApplicationTests - Started ManagementApplicationTests in 11.557 seconds (JVM running for 13.345)
2025-10-22 17:01:39.708 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 17:01:40.202 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 17:01:40.228 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:03:52.033 [main] INFO  com.m2m.management.ManagementApplication - Starting ManagementApplication v0.0.1-SNAPSHOT on gangqiangsun-VirtualBox with PID 21665 (/home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub/target/management-0.0.1-SNAPSHOT.jar started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 17:03:52.042 [main] INFO  com.m2m.management.ManagementApplication - No active profile set, falling back to default profiles: default
2025-10-22 17:03:54.036 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 17:03:54.284 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 228ms. Found 18 repository interfaces.
2025-10-22 17:03:55.748 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$95fd27b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:03:55.798 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$88e01fad] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:03:57.069 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 30001 (http)
2025-10-22 17:03:57.107 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-30001"]
2025-10-22 17:03:57.151 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-22 17:03:57.152 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2025-10-22 17:03:57.170 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2025-10-22 17:03:57.371 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-22 17:03:57.371 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5105 ms
2025-10-22 17:03:58.593 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 17:03:58.741 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 17:03:58.743 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 17:03:59.000 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 17:03:59.608 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 17:03:59.655 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 17:03:59.663 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@6ebf0f36
2025-10-22 17:04:02.100 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:04:03.969 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 17:04:05.350 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 17:04:05.484 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 17:04:05.927 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 17:04:06.618 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-30001"]
2025-10-22 17:04:06.635 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2025-10-22 17:04:06.806 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 30001 (http) with context path ''
2025-10-22 17:04:06.818 [main] INFO  com.m2m.management.ManagementApplication - Started ManagementApplication in 16.068 seconds (JVM running for 17.167)
2025-10-22 17:04:07.262 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 17:04:07.910 [http-nio-30001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-22 17:04:07.911 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-22 17:04:07.934 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 23 ms
2025-10-22 17:19:53.705 [http-nio-30001-exec-6] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.multipart.support.MissingServletRequestPartException: Required request part 'file' is not present]
2025-10-22 17:23:14.931 [Thread-4] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 17:23:14.979 [Thread-4] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:23:39.910 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2025-10-22 17:23:39.917 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.m2m.management.ManagementApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2025-10-22 17:23:39.918 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.m2m.management.ManagementApplicationTests]: ManagementApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-10-22 17:23:40.242 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.m2m.management.ManagementApplication for test class com.m2m.management.ManagementApplicationTests
2025-10-22 17:23:40.456 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2025-10-22 17:23:40.480 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@82de64a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@659499f1, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@51e69659, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@47e2e487, org.springframework.test.context.support.DirtiesContextTestExecutionListener@201a4587, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61001b64, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4310d43, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54a7079e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@26e356f0, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@47d9a273, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4b8ee4de, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27f981c6]
2025-10-22 17:23:41.086 [main] INFO  com.m2m.management.ManagementApplicationTests - Starting ManagementApplicationTests on gangqiangsun-VirtualBox with PID 22231 (started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 17:23:41.094 [main] INFO  com.m2m.management.ManagementApplicationTests - No active profile set, falling back to default profiles: default
2025-10-22 17:23:42.736 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 17:23:43.042 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 253ms. Found 18 repository interfaces.
2025-10-22 17:23:44.228 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b3849fc9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:23:44.315 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$3304ecfb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:23:45.517 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 17:23:45.601 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 17:23:45.614 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 17:23:45.893 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 17:23:46.091 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 17:23:46.111 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 17:23:46.117 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@7a1b8a46
2025-10-22 17:23:48.233 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:23:49.491 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 17:23:51.306 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 17:23:51.441 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 17:23:51.763 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 17:23:52.287 [main] INFO  com.m2m.management.ManagementApplicationTests - Started ManagementApplicationTests in 11.734 seconds (JVM running for 13.603)
2025-10-22 17:23:52.526 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 17:23:53.054 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 17:23:53.073 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:37:03.865 [main] INFO  com.m2m.management.ManagementApplication - Starting ManagementApplication v0.0.1-SNAPSHOT on gangqiangsun-VirtualBox with PID 22488 (/home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub/target/management-0.0.1-SNAPSHOT.jar started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 17:37:03.879 [main] INFO  com.m2m.management.ManagementApplication - No active profile set, falling back to default profiles: default
2025-10-22 17:37:05.759 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 17:37:05.984 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 212ms. Found 18 repository interfaces.
2025-10-22 17:37:07.060 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b86b12d1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:37:07.099 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$37eb6003] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-22 17:37:08.363 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 30001 (http)
2025-10-22 17:37:08.401 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-30001"]
2025-10-22 17:37:08.425 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-22 17:37:08.426 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2025-10-22 17:37:08.474 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2025-10-22 17:37:08.707 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-22 17:37:08.708 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4557 ms
2025-10-22 17:37:10.151 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2025-10-22 17:37:10.355 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.3.7.Final}
2025-10-22 17:37:10.357 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2025-10-22 17:37:10.579 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2025-10-22 17:37:11.265 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-10-22 17:37:11.297 [main] INFO  o.h.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000422: Disabling contextual LOB creation as connection was null
2025-10-22 17:37:11.310 [main] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3700ec9c
2025-10-22 17:37:13.603 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:37:15.306 [main] INFO  o.h.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2025-10-22 17:37:16.908 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2025-10-22 17:37:17.116 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-10-22 17:37:17.517 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [aStore/index.html]
2025-10-22 17:37:18.167 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-30001"]
2025-10-22 17:37:18.174 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2025-10-22 17:37:18.288 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 30001 (http) with context path ''
2025-10-22 17:37:18.293 [main] INFO  com.m2m.management.ManagementApplication - Started ManagementApplication in 15.444 seconds (JVM running for 16.47)
2025-10-22 17:37:18.560 [main] ERROR com.m2m.management.utils.VerifyWpLicense - PARTNUMBER is empty
2025-10-22 17:38:56.736 [http-nio-30001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-10-22 17:38:56.737 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-22 17:38:56.806 [http-nio-30001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 69 ms
2025-10-22 17:45:57.581 [http-nio-30001-exec-6] WARN  o.s.w.s.m.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.method.annotation.MethodArgumentTypeMismatchException: Failed to convert value of type 'java.lang.String' to required type 'long'; nested exception is java.lang.NumberFormatException: For input string: "byPage"]
2025-10-22 17:46:04.036 [Thread-4] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2025-10-22 17:46:04.115 [Thread-4] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-22 17:46:20.479 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.m2m.management.ManagementApplicationTests], using SpringBootContextLoader
2025-10-22 17:46:20.485 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.m2m.management.ManagementApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2025-10-22 17:46:20.486 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.m2m.management.ManagementApplicationTests]: ManagementApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-10-22 17:46:20.707 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.m2m.management.ManagementApplication for test class com.m2m.management.ManagementApplicationTests
2025-10-22 17:46:20.902 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2025-10-22 17:46:20.917 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@82de64a, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@659499f1, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@51e69659, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@47e2e487, org.springframework.test.context.support.DirtiesContextTestExecutionListener@201a4587, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61001b64, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4310d43, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54a7079e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@26e356f0, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@47d9a273, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4b8ee4de, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27f981c6]
2025-10-22 17:46:21.484 [main] INFO  com.m2m.management.ManagementApplicationTests - Starting ManagementApplicationTests on gangqiangsun-VirtualBox with PID 22798 (started by root in /home/gangqiangsun/MYPROJECT/BACKEND/m2m-management-ensaas-edgehub)
2025-10-22 17:46:21.488 [main] INFO  com.m2m.management.ManagementApplicationTests - No active profile set, falling back to default profiles: default
2025-10-22 17:46:23.106 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2025-10-22 17:46:23.334 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 202ms. Found 18 repository interfaces.
